code,city_code,name,yomi,prefecture_code,subprefecture_code,county_code,valid_from,valid_to
11202_20070213,11202,熊谷市,くまがやし,11,,,2007-02-13,
11202_initial,11202,熊谷市,くまがやし,11,,,,2005-10-01
11203_20111011,11203,川口市,かわぐちし,11,,,2011-10-11,
11203_initial,11203,川口市,かわぐちし,11,,,,2011-10-11
11204_initial,11204,浦和市,うらわし,11,,,,2001-05-01
11205_initial,11205,大宮市,おおみやし,11,,,,2001-05-01
11206_20060101,11206,行田市,ぎょうだし,11,,,2006-01-01,
11206_initial,11206,行田市,ぎょうだし,11,,,,2006-01-01
11207_20050401,11207,秩父市,ちちぶし,11,,,2005-04-01,
11207_initial,11207,秩父市,ちちぶし,11,,,,2005-04-01
11208_initial,11208,所沢市,ところざわし,11,,,,
11209_20050101,11209,飯能市,はんのうし,11,,,2005-01-01,
11209_initial,11209,飯能市,はんのうし,11,,,,2005-01-01
11210_20100323,11210,加須市,かぞし,11,,,2010-03-23,
11210_initial,11210,加須市,かぞし,11,,,,2010-03-23
11211_20060110,11211,本庄市,ほんじょうし,11,,,2006-01-10,
11211_initial,11211,本庄市,ほんじょうし,11,,,,2006-01-10
11212_initial,11212,東松山市,ひがしまつやまし,11,,,,
11213_initial,11213,岩槻市,いわつきし,11,,,,2005-04-01
11214_20051001,11214,春日部市,かすかべし,11,,,2005-10-01,
11214_initial,11214,春日部市,かすかべし,11,,,,2005-10-01
11215_initial,11215,狭山市,さやまし,11,,,,
11216_initial,11216,羽生市,はにゆうし,11,,,,
11217_20051001,11217,鴻巣市,こうのすし,11,,,2005-10-01,
11217_initial,11217,鴻巣市,こうのすし,11,,,,2005-10-01
11218_19730401,11218,深谷市,ふかやし,11,,,1973-04-01,2006-01-01
11218_20060101,11218,深谷市,ふかやし,11,,,2006-01-01,
11218_initial,11218,深谷市,ふかやし,11,,,,1973-04-01
11219_initial,11219,上尾市,あげおし,11,,,,
11220_initial,11220,与野市,よのし,11,,,,2001-05-01
11221_initial,11221,草加市,そうかし,11,,,,
11222_initial,11222,越谷市,こしがやし,11,,,,
11223_initial,11223,蕨市,わらびし,11,,,,
11224_initial,11224,戸田市,とだし,11,,,,
11225_initial,11225,入間市,いるまし,11,,,,
11226_initial,11226,鳩ケ谷市,はとがやし,11,,,,2011-10-11
11227_initial,11227,朝霞市,あさかし,11,,,,
11228_19701026,11228,志木市,しきし,11,,,1970-10-26,
11229_19701031,11229,和光市,わこうし,11,,,1970-10-31,
11230_19701101,11230,新座市,にいざし,11,,,1970-11-01,
11231_19701103,11231,桶川市,おけがわし,11,,,1970-11-03,
11232_19711001,11232,久喜市,くきし,11,,,1971-10-01,2010-03-23
11232_20100323,11232,久喜市,くきし,11,,,2010-03-23,
11233_19711103,11233,北本市,きたもとし,11,,,1971-11-03,
11234_19720115,11234,八潮市,やしおし,11,,,1972-01-15,
11235_19720410,11235,富士見市,ふじみし,11,,,1972-04-10,
11236_19720410,11236,上福岡市,かみふくおかし,11,,,1972-04-10,2005-10-01
11237_19720503,11237,三郷市,みさとし,11,,,1972-05-03,
11238_19721001,11238,蓮田市,はすだし,11,,,1972-10-01,2011-01-04
11238_20110104,11238,蓮田市,はすだし,11,,,2011-01-04,
11239_19760901,11239,坂戸市,さかどし,11,,,1976-09-01,
11240_19861001,11240,幸手市,さってし,11,,,1986-10-01,
11241_19910901,11241,鶴ヶ島市,つるがしまし,11,,,1991-09-01,
11242_19911001,11242,日高市,ひだかし,11,,,1991-10-01,
11243_19960401,11243,吉川市,よしかわし,11,,,1996-04-01,
11244_20010501,11244,さいたま市,さいたまし,11,,,2001-05-01,
11245_20051001,11245,ふじみ野市,ふじみのし,11,,,2005-10-01,
11246_20121001,11246,白岡市,しらおかし,11,,,2012-10-01,
11301_19701101,11301,伊奈町,いなまち,11,,11003,1970-11-01,
11301_initial,11301,伊奈村,いなむら,11,,11003,,1970-11-01
11302_initial,11302,桶川町,おけがわまち,11,,11003,,1970-11-03
11303_initial,11303,北本町,きたもとまち,11,,11003,,1971-11-03
11304_initial,11304,吹上町,ふきあげまち,11,,11003,,2005-10-01
11305_initial,11305,足立町,あだちまち,11,,11003,,1970-10-26
11306_initial,11306,新座町,にいざまち,11,,11003,,1970-11-01
11307_initial,11307,大和町,やまとまち,11,,11003,,1970-10-31
11321_initial,11321,福岡町,ふくおかまち,11,,11002,,1972-04-10
11322_initial,11322,大井町,おおいまち,11,,11002,,2005-10-01
11323_initial,11323,富士見町,ふじみまち,11,,11002,,1972-04-10
11324_19701103,11324,三芳町,みよしまち,11,,11002,1970-11-03,
11324_initial,11324,三芳村,みよしむら,11,,11002,,1970-11-03
11325_initial,11325,坂戸町,さかどまち,11,,11002,,1976-09-01
11326_initial,11326,毛呂山町,もろやままち,11,,11002,,
11327_initial,11327,越生町,おごせまち,11,,11002,,
11328_initial,11328,鶴ヶ島町,つるがしまちょう,11,,11002,,1991-09-01
11329_initial,11329,日高町,ひだかまち,11,,11002,,1991-10-01
11330_initial,11330,名栗村,なぐりむら,11,,11002,,2005-01-01
11341_19841103,11341,滑川町,なめがわまち,11,,11007,1984-11-03,
11341_initial,11341,滑川村,なめがわむら,11,,11007,,1984-11-03
11342_initial,11342,嵐山町,らんざんまち,11,,11007,,
11343_initial,11343,小川町,おがわまち,11,,11007,,
11344_initial,11344,都幾川村,ときがわむら,11,,11007,,2006-02-01
11345_initial,11345,玉川村,たまがわむら,11,,11007,,2006-02-01
11346_19721103,11346,川島町,かわじままち,11,,11007,1972-11-03,
11346_initial,11346,川島村,かわじまむら,11,,11007,,1972-11-03
11347_19721103,11347,吉見町,よしみまち,11,,11007,1972-11-03,
11347_initial,11347,吉見村,よしみむら,11,,11007,,1972-11-03
11348_19820401,11348,鳩山町,はとやままち,11,,11007,1982-04-01,
11348_initial,11348,鳩山村,はとやまむら,11,,11007,,1982-04-01
11349_20060201,11349,ときがわ町,ときがわまち,11,,11007,2006-02-01,
11361_19841001,11361,横瀬町,よこぜまち,11,,11004,1984-10-01,
11361_initial,11361,横瀬村,よこぜむら,11,,11004,,1984-10-01
11362_initial,11362,皆野町,みなのまち,11,,11004,,
11363_19721101,11363,長瀞町,ながとろまち,11,,11004,1972-11-01,
11363_initial,11363,野上町,のがみまち,11,,11004,,1972-11-01
11364_initial,11364,吉田町,よしだまち,11,,11004,,2005-04-01
11365_20051001,11365,小鹿野町,おがのまち,11,,11004,2005-10-01,
11365_initial,11365,小鹿野町,おがのまち,11,,11004,,2005-10-01
11366_initial,11366,両神村,りょうかみむら,11,,11004,,2005-10-01
11367_initial,11367,大滝村,おおたきむら,11,,11004,,2005-04-01
11368_initial,11368,荒川村,あらかわむら,11,,11004,,2005-04-01
11369_initial,11369,東秩父村,ひがしちちぶむら,11,,11004,,
11381_19841001,11381,美里町,みさとまち,11,,11009,1984-10-01,
11381_initial,11381,美里村,みさとむら,11,,11009,,1984-10-01
11382_initial,11382,児玉町,こだままち,11,,11009,,2006-01-10
11383_19871001,11383,神川町,かみかわまち,11,,11009,1987-10-01,2006-01-01
11383_20060101,11383,神川町,かみかわまち,11,,11009,2006-01-01,
11383_initial,11383,神川村,かみかわむら,11,,11009,,1987-10-01
11384_initial,11384,神泉村,かみいずみむら,11,,11009,,2006-01-01
11385_19711103,11385,上里町,かみさとまち,11,,11009,1971-11-03,
11385_initial,11385,上里村,かみさとむら,11,,11009,,1971-11-03
11401_20020401,11401,大里町,おおさとまち,11,,11010,2002-04-01,2005-10-01
11401_initial,11401,大里村,おおさとむら,11,,11010,,2002-04-01
11402_19851101,11402,江南町,こうなんまち,11,,11010,1985-11-01,2007-02-13
11402_initial,11402,江南村,こうなんむら,11,,11010,,1985-11-01
11403_initial,11403,妻沼町,めぬままち,11,,11010,,2005-10-01
11404_initial,11404,豊里村,とよさとむら,11,,11010,,1973-04-01
11405_initial,11405,岡部町,おかべまち,11,,11010,,2006-01-01
11406_19770211,11406,川本町,かわもとまち,11,,11010,1977-02-11,2006-01-01
11406_initial,11406,川本村,かわもとむら,11,,11010,,1977-02-11
11407_19830601,11407,花園町,はなぞのまち,11,,11010,1983-06-01,2006-01-01
11407_initial,11407,花園村,はなぞのむら,11,,11010,,1983-06-01
11408_initial,11408,寄居町,よりいまち,11,,11010,,
11421_initial,11421,騎西町,きさいまち,11,,11005,,2010-03-23
11422_initial,11422,南河原村,みなみかわらむら,11,,11005,,2006-01-01
11423_20010501,11423,川里町,かわさとまち,11,,11005,2001-05-01,2005-10-01
11423_initial,11423,川里村,かわさとむら,11,,11005,,2001-05-01
11424_19710401,11424,北川辺町,きたかわべまち,11,,11005,1971-04-01,2010-03-23
11424_initial,11424,北川辺村,きたかわべむら,11,,11005,,1971-04-01
11425_19710101,11425,大利根町,おおとねまち,11,,11005,1971-01-01,2010-03-23
11425_initial,11425,大利根村,おおとねむら,11,,11005,,1971-01-01
11441_initial,11441,八潮町,やしおまち,11,,11008,,1972-01-15
11442_initial,11442,宮代町,みやしろまち,11,,11008,,
11443_initial,11443,久喜町,くきまち,11,,11008,,1971-10-01
11444_initial,11444,蓮田町,はすだまち,11,,11008,,1972-10-01
11445_initial,11445,白岡町,しらおかまち,11,,11008,,2012-10-01
11446_initial,11446,菖蒲町,しょうぶまち,11,,11008,,2010-03-23
11461_initial,11461,栗橋町,くりはしまち,11,,11006,,2010-03-23
11462_initial,11462,鷲宮町,わしみやまち,11,,11006,,2010-03-23
11463_initial,11463,幸手町,さってまち,11,,11006,,1986-10-01
11464_initial,11464,杉戸町,すぎとまち,11,,11006,,
11465_initial,11465,松伏町,まつぶしまち,11,,11006,,
11466_initial,11466,吉川町,よしかわまち,11,,11006,,1996-04-01
11467_initial,11467,三郷町,みさとまち,11,,11006,,1972-05-03
11468_initial,11468,庄和町,しょうわまち,11,,11006,,2005-10-01
12201_initial,12201,千葉市,ちばし,12,,,,
12202_initial,12202,銚子市,ちょうしし,12,,,,
12203_initial,12203,市川市,いちかわし,12,,,,
12204_initial,12204,船橋市,ふなばしし,12,,,,
12205_initial,12205,館山市,たてやまし,12,,,,
12206_19710910,12206,木更津市,きさらづし,12,,,1971-09-10,
12206_initial,12206,木更津市,きさらづし,12,,,,1971-09-10
12207_initial,12207,松戸市,まつどし,12,,,,
12208_20030606,12208,野田市,のだし,12,,,2003-06-06,
12208_initial,12208,野田市,のだし,12,,,,2003-06-06
12209_initial,12209,佐原市,さわらし,12,,,,2006-03-27
12210_19720501,12210,茂原市,もばらし,12,,,1972-05-01,
12210_initial,12210,茂原市,もばらし,12,,,,1972-05-01
12211_20060327,12211,成田市,なりたし,12,,,2006-03-27,
12211_initial,12211,成田市,なりたし,12,,,,2006-03-27
12212_initial,12212,佐倉市,さくらし,12,,,,
12213_initial,12213,東金市,とうがねし,12,,,,
12214_initial,12214,八日市場市,ようかいちばし,12,,,,2006-01-23
12215_20050701,12215,旭市,あさひし,12,,,2005-07-01,
12215_initial,12215,旭市,あさひし,12,,,,2005-07-01
12216_initial,12216,習志野市,ならしのし,12,,,,
12217_20050328,12217,柏市,かしわし,12,,,2005-03-28,
12217_initial,12217,柏市,かしわし,12,,,,2005-03-28
12218_initial,12218,勝浦市,かつうらし,12,,,,
12219_initial,12219,市原市,いちはらし,12,,,,
12220_initial,12220,流山市,ながれやまし,12,,,,
12221_initial,12221,八千代市,やちよし,12,,,,
12222_19700701,12222,我孫子市,あびこし,12,,,1970-07-01,
12223_19710331,12223,鴨川市,かもがわし,12,,,1971-03-31,2005-02-11
12223_20050211,12223,鴨川市,かもがわし,12,,,2005-02-11,
12224_19710901,12224,鎌ケ谷市,かまがやし,12,,,1971-09-01,
12225_19710901,12225,君津市,きみつし,12,,,1971-09-01,
12226_19710901,12226,富津市,ふっつし,12,,,1971-09-01,
12227_19810401,12227,浦安市,うらやすし,12,,,1981-04-01,
12228_19810401,12228,四街道市,よつかいどうし,12,,,1981-04-01,
12229_19910401,12229,袖ケ浦市,そでがうらし,12,,,1991-04-01,
12230_19920401,12230,八街市,やちまたし,12,,,1992-04-01,
12231_19960401,12231,印西市,いんざいし,12,,,1996-04-01,2010-03-23
12231_20100323,12231,印西市,いんざいし,12,,,2010-03-23,
12232_20010401,12232,白井市,しろいし,12,,,2001-04-01,
12233_20020401,12233,富里市,とみさとし,12,,,2002-04-01,
12234_20060320,12234,南房総市,みなみぼうそうし,12,,,2006-03-20,
12235_20060123,12235,匝瑳市,そうさし,12,,,2006-01-23,
12236_20060327,12236,香取市,かとりし,12,,,2006-03-27,
12237_20060327,12237,山武市,さんむし,12,,,2006-03-27,
12238_20051205,12238,いすみ市,いすみし,12,,,2005-12-05,
12239_20130101,12239,大網白里市,おおあみしらさとし,12,,,2013-01-01,
12301_initial,12301,浦安町,うらやすまち,12,,12007,,1981-04-01
12302_initial,12302,鎌ケ谷町,かまがやまち,12,,12007,,1971-09-01
12303_initial,12303,関宿町,せきやどまち,12,,12007,,2003-06-06
12304_initial,12304,我孫子町,あびこまち,12,,12007,,1970-07-01
12305_initial,12305,沼南町,しょうなんまち,12,,12007,,2005-03-28
12321_initial,12321,四街道町,よつかいどうまち,12,,12001,,1981-04-01
12322_initial,12322,酒々井町,しすいまち,12,,12001,,
12323_initial,12323,八街町,やちまたまち,12,,12001,,1992-04-01
12324_19850401,12324,富里町,とみさとまち,12,,12001,1985-04-01,2002-04-01
12324_initial,12324,富里村,とみさとむら,12,,12001,,1985-04-01
12325_initial,12325,印旛村,いんばむら,12,,12001,,2010-03-23
12326_initial,12326,白井町,しろいまち,12,,12001,,2001-04-01
12327_initial,12327,印西町,いんざいまち,12,,12001,,1996-04-01
12328_initial,12328,本埜村,もとのむら,12,,12001,,2010-03-23
12329_initial,12329,栄町,さかえまち,12,,12001,,
12341_initial,12341,下総町,しもふさまち,12,,12009,,2006-03-27
12342_initial,12342,神崎町,こうざきまち,12,,12009,,
12343_initial,12343,大栄町,たいえいまち,12,,12009,,2006-03-27
12344_initial,12344,小見川町,おみがわまち,12,,12009,,2006-03-27
12345_initial,12345,山田町,やまだまち,12,,12009,,2006-03-27
12346_initial,12346,栗源町,くりもとまち,12,,12009,,2006-03-27
12347_initial,12347,多古町,たこまち,12,,12009,,
12348_initial,12348,干潟町,ひかたまち,12,,12009,,2005-07-01
12349_initial,12349,東庄町,とうのしょうまち,12,,12009,,
12361_initial,12361,海上町,うなかみまち,12,,12006,,2005-07-01
12362_initial,12362,飯岡町,いいおかまち,12,,12006,,2005-07-01
12381_initial,12381,光町,ひかりまち,12,,12008,,2006-03-27
12382_initial,12382,野栄町,のさかまち,12,,12008,,2006-01-23
12402_initial,12402,大網白里町,おおあみしらさとまち,12,,12002,,2013-01-01
12403_initial,12403,九十九里町,くじゆうくりまち,12,,12002,,
12404_initial,12404,成東町,なるとうまち,12,,12002,,2006-03-27
12405_initial,12405,山武町,さんぶまち,12,,12002,,2006-03-27
12406_initial,12406,蓮沼村,はすぬまむら,12,,12002,,2006-03-27
12407_initial,12407,松尾町,まつおまち,12,,12002,,2006-03-27
12408_initial,12408,横芝町,よこしばまち,12,,12002,,2006-03-27
12409_initial,12409,芝山町,しばやままち,12,,12002,,
12410_20060327,12410,横芝光町,よこしばひかりまち,12,,12002,2006-03-27,
12421_initial,12421,一宮町,いちのみやまち,12,,12004,,
12422_19830401,12422,睦沢町,むつざわまち,12,,12004,1983-04-01,
12422_initial,12422,睦沢村,むつざわむら,12,,12004,,1983-04-01
12423_initial,12423,長生村,ちょうせいむら,12,,12004,,
12424_initial,12424,白子町,しらこまち,12,,12004,,
12425_initial,12425,本納町,ほんのうまち,12,,12004,,1972-05-01
12426_initial,12426,長柄町,ながらまち,12,,12004,,
12427_initial,12427,長南町,ちょうなんまち,12,,12004,,
12441_initial,12441,大多喜町,おおたきまち,12,,12011,,
12442_initial,12442,夷隅町,いすみまち,12,,12011,,2005-12-05
12443_initial,12443,御宿町,おんじゆくまち,12,,12011,,
12444_initial,12444,大原町,おおはらまち,12,,12011,,2005-12-05
12445_initial,12445,岬町,みさきまち,12,,12011,,2005-12-05
12461_initial,12461,富浦町,とみうらまち,12,,12003,,2006-03-20
12462_initial,12462,富山町,とみやままち,12,,12003,,2006-03-20
12463_initial,12463,鋸南町,きよなんまち,12,,12003,,
12464_initial,12464,三芳村,みよしむら,12,,12003,,2006-03-20
