id,municipality_id,city_code,subprefecture_code,county_code,valid_from,valid_to
36368_20050301,M03005,36368,,36001,2005-03-01,
36381_initial,M03006,36381,,36004,,2006-03-31
36382_initial,M03007,36382,,36004,,2006-03-31
36383_initial,M03008,36383,,36004,,
36384_initial,M03009,36384,,36004,,2006-03-31
36385_initial,M03010,36385,,36004,,2006-03-31
36386_initial,M03011,36386,,36004,,2006-03-31
36387_20060331,M03012,36387,,36004,2006-03-31,
36388_20060331,M03013,36388,,36004,2006-03-31,
36401_initial,M03014,36401,,36006,,
36402_initial,M03015,36402,,36006,,
36403_initial,M03016,36403,,36006,,
36404_initial,M03017,36404,,36006,,
36405_initial,M03018,36405,,36006,,
36406_initial,M03019,36406,,36006,,2005-04-01
36407_initial,M03020,36407,,36006,,2005-04-01
36421_initial,M03021,36421,,36005,,2005-04-01
36422_initial,M03022,36422,,36005,,2005-04-01
36441_initial,M03023,36441,,36007,,2004-10-01
36442_initial,M03024,36442,,36007,,2004-10-01
36443_initial,M03025,36443,,36007,,2004-10-01
36444_initial,M03026,36444,,36007,,2004-10-01
36445_initial,M03027,36445,,36007,,1973-07-01
36461_initial,M03028,36461,,36002,,2005-03-01
36462_initial,M03029,36462,,36002,,2005-03-01
36463_initial,M03030,36463,,36002,,2005-03-01
36464_initial,M03031,36464,,36002,,2005-03-01
36465_initial,M03032,36465,,36002,,2005-03-01
36466_initial,M03033,36466,,36002,,2005-03-01
36467_19730701,M03034,36467,,36002,1973-07-01,2005-03-01
36468_20050301,M03035,36468,,36002,2005-03-01,
36481_initial,M03036,36481,,36003,,2006-03-01
36482_initial,M03037,36482,,36003,,2006-03-01
36483_initial,M03038,36483,,36003,,2006-03-01
36484_initial,M03039,36484,,36003,,2006-03-01
36485_initial,M03040,36485,,36003,,2006-03-01
36486_initial,M03041,36486,,36003,,2006-03-01
36487_initial,M03042,36487,,36003,,2006-03-01
36488_initial,M03043,36488,,36003,,2006-03-01
36489_20060301,M03044,36489,,36003,2006-03-01,
37201_initial,M03045,37201,,,,2005-09-26
37201_20050926,M03045,37201,,,2005-09-26,2006-01-10
37201_20060110,M03045,37201,,,2006-01-10,
37202_initial,M03046,37202,,,,2005-03-22
37202_20050322,M03046,37202,,,2005-03-22,
37203_initial,M03047,37203,,,,
37204_initial,M03048,37204,,,,
37205_initial,M03049,37205,,,,2005-10-11
37205_20051011,M03049,37205,,,2005-10-11,
37206_20020401,M03050,37206,,,2002-04-01,
37207_20030401,M03051,37207,,,2003-04-01,
37208_20060101,M03052,37208,,,2006-01-01,
37301_initial,M03053,37301,,37005,,2003-04-01
37302_initial,M03054,37302,,37005,,2003-04-01
37303_initial,M03055,37303,,37005,,2003-04-01
37304_initial,M03056,37304,,37005,,2002-04-01
37305_initial,M03057,37305,,37005,,2002-04-01
37306_initial,M03058,37306,,37005,,2002-04-01
37307_initial,M03059,37307,,37005,,2002-04-01
37308_initial,M03060,37308,,37005,,2002-04-01
37321_initial,M03061,37321,,37002,,2006-03-21
37322_initial,M03062,37322,,37002,,
37323_initial,M03063,37323,,37002,,2006-03-21
37324_20060321,M03064,37324,,37002,2006-03-21,
37341_initial,M03065,37341,,37006,,
37342_initial,M03066,37342,,37006,,2006-01-10
37343_initial,M03067,37343,,37006,,2006-01-10
37361_initial,M03068,37361,,37007,,2005-09-26
37362_initial,M03069,37362,,37007,,2006-01-10
37363_initial,M03070,37363,,37007,,2006-01-10
37364_initial,M03071,37364,,37007,,
37381_initial,M03072,37381,,37003,,2006-03-21
37382_initial,M03073,37382,,37003,,2006-03-21
37383_initial,M03074,37383,,37003,,2006-01-10
37384_initial,M03075,37384,,37003,,2005-03-22
37385_initial,M03076,37385,,37003,,2005-03-22
37386_initial,M03077,37386,,37003,,
37387_20060321,M03078,37387,,37003,2006-03-21,
37401_initial,M03079,37401,,37004,,2006-03-20
37402_initial,M03080,37402,,37004,,2006-03-20
37403_initial,M03081,37403,,37004,,
37404_initial,M03082,37404,,37004,,
37405_initial,M03083,37405,,37004,,2006-03-20
37406_20060320,M03084,37406,,37004,2006-03-20,
37421_initial,M03085,37421,,37001,,2006-01-01
37422_initial,M03086,37422,,37001,,2006-01-01
37423_initial,M03087,37423,,37001,,2006-01-01
37424_initial,M03088,37424,,37001,,2005-10-11
37425_initial,M03089,37425,,37001,,2006-01-01
37426_initial,M03090,37426,,37001,,2006-01-01
37427_initial,M03091,37427,,37001,,2006-01-01
37428_initial,M03092,37428,,37001,,2005-10-11
37429_initial,M03093,37429,,37001,,2006-01-01
38201_initial,M03094,38201,38001,,,2005-01-01
38201_20050101,M03094,38201,38001,,2005-01-01,
38202_initial,M03095,38202,38002,,,2005-01-16
38202_20050116,M03095,38202,38002,,2005-01-16,
38203_initial,M03096,38203,38003,,,1974-04-01
38203_19740401,M03096,38203,38003,,1974-04-01,2005-08-01
38203_20050801,M03096,38203,38003,,2005-08-01,
38204_initial,M03097,38204,38003,,,2005-03-28
38204_20050328,M03097,38204,38003,,2005-03-28,
38205_initial,M03098,38205,38002,,,2003-04-01
38205_20030401,M03098,38205,38002,,2003-04-01,
38206_initial,M03099,38206,38002,,,2004-11-01
38206_20041101,M03099,38206,38002,,2004-11-01,
38207_initial,M03100,38207,38003,,,2005-01-11
38207_20050111,M03100,38207,38003,,2005-01-11,
38208_initial,M03101,38208,,,,2004-04-01
38209_initial,M03102,38209,,,,2004-04-01
38210_initial,M03103,38210,38001,,,2005-04-01
38210_20050401,M03103,38210,38001,,2005-04-01,
38211_initial,M03104,38211,,,,2005-01-01
38212_19721001,M03105,38212,,,1972-10-01,2004-11-01
38213_20040401,M03106,38213,38002,,2004-04-01,
38214_20040401,M03107,38214,38003,,2004-04-01,
38215_20040921,M03108,38215,38001,,2004-09-21,
38301_initial,M03109,38301,,38011,,2004-04-01
38302_initial,M03110,38302,,38011,,2004-04-01
38303_initial,M03111,38303,,38011,,2003-04-01
38321_initial,M03112,38321,,38004,,2004-11-01
38322_initial,M03113,38322,,38004,,1971-01-01
38323_initial,M03114,38323,,38004,,2004-11-01
38324_initial,M03115,38324,,38004,,1971-01-01
38325_19710101,M03116,38325,,38004,1971-01-01,1972-10-01
38341_initial,M03117,38341,,38007,,2005-01-16
38342_initial,M03118,38342,,38007,,2005-01-16
38343_initial,M03119,38343,,38007,,2005-01-16
38344_initial,M03120,38344,,38007,,2005-01-16
38345_initial,M03121,38345,,38007,,2005-01-16
38346_initial,M03122,38346,,38007,,2005-01-16
38347_initial,M03123,38347,,38007,,2005-01-16
38348_initial,M03124,38348,,38007,,2005-01-16
38349_initial,M03125,38349,,38007,,2004-10-01
38350_initial,M03126,38350,,38007,,2004-10-01
38351_initial,M03127,38351,,38007,,2004-10-01
38352_initial,M03128,38352,,38007,,2004-10-01
38353_initial,M03129,38353,,38007,,2005-01-16
38354_initial,M03130,38354,,38007,,2005-01-16
38355_initial,M03131,38355,,38007,,2005-01-16
38356_20041001,M03132,38356,38002,38007,2004-10-01,
38361_initial,M03133,38361,,38008,,2004-09-21
38362_initial,M03134,38362,,38008,,2004-09-21
38363_initial,M03135,38363,,38008,,2005-01-01
38381_initial,M03136,38381,,38002,,2004-08-01
38382_initial,M03137,38382,,38002,,2004-08-01
38383_initial,M03138,38383,,38002,,2004-08-01
38384_initial,M03139,38384,,38002,,2004-08-01
38385_initial,M03140,38385,,38002,,2005-01-01
38386_20040801,M03141,38386,38001,38002,2004-08-01,
38401_initial,M03142,38401,38001,38010,,
38402_initial,M03143,38402,38001,38010,,2005-01-01
38402_20050101,M03143,38402,38001,38010,2005-01-01,
38403_initial,M03144,38403,,38010,,2005-01-01
38404_initial,M03145,38404,,38010,,2005-04-01
38405_initial,M03146,38405,,38010,,2005-04-01
38421_initial,M03147,38421,,38006,,2005-01-11
38422_initial,M03148,38422,38003,38006,,2005-01-01
38422_20050101,M03148,38422,38003,38006,2005-01-01,
38423_initial,M03149,38423,,38006,,2005-01-01
38424_initial,M03150,38424,,38006,,2005-01-11
38425_initial,M03151,38425,,38006,,2005-01-11
38441_initial,M03152,38441,,38001,,2005-03-28
38442_initial,M03153,38442,38003,38001,,2005-04-01
38442_20050401,M03153,38442,38003,38001,2005-04-01,
38443_initial,M03154,38443,,38001,,2005-04-01
38444_initial,M03155,38444,,38001,,2005-04-01
38445_initial,M03156,38445,,38001,,2004-04-01
38461_initial,M03157,38461,,38009,,2004-04-01
38462_initial,M03158,38462,,38009,,2004-04-01
38463_initial,M03159,38463,,38009,,2004-04-01
38464_initial,M03160,38464,,38009,,2004-04-01
38481_initial,M03161,38481,,38005,,2005-08-01
38482_initial,M03162,38482,,38005,,2005-08-01
38483_initial,M03163,38483,,38005,,2005-01-01
38484_initial,M03164,38484,38003,38005,,
38485_initial,M03165,38485,,38005,,2005-01-01
38486_initial,M03166,38486,,38005,,2005-08-01
38487_initial,M03167,38487,,38005,,1974-04-01
38488_20050101,M03168,38488,38003,38005,2005-01-01,
38501_initial,M03169,38501,,38003,,2004-10-01
38502_initial,M03170,38502,,38003,,2004-10-01
38503_initial,M03171,38503,,38003,,2004-10-01
38504_initial,M03172,38504,,38003,,2004-10-01
38505_initial,M03173,38505,,38003,,2004-10-01
38506_20041001,M03174,38506,38003,38003,2004-10-01,
39201_initial,M03175,39201,,,,1972-02-01
39201_19720201,M03175,39201,,,1972-02-01,2005-01-01
39201_20050101,M03175,39201,,,2005-01-01,2008-01-01
39201_20080101,M03175,39201,,,2008-01-01,
39202_initial,M03176,39202,,,,
39203_initial,M03177,39203,,,,
39204_initial,M03178,39204,,,,
39205_initial,M03179,39205,,,,
39206_initial,M03180,39206,,,,
39207_initial,M03181,39207,,,,2005-04-10
39208_initial,M03182,39208,,,,
39209_initial,M03183,39209,,,,
39210_20050410,M03184,39210,,,2005-04-10,
39211_20060301,M03185,39211,,,2006-03-01,
39212_20060301,M03186,39212,,,2006-03-01,
39301_initial,M03187,39301,,39007,,
39302_initial,M03188,39302,,39007,,
39303_initial,M03189,39303,,39007,,
39304_initial,M03190,39304,,39007,,
39305_initial,M03191,39305,,39007,,
39306_initial,M03192,39306,,39007,,
39307_initial,M03193,39307,,39007,,
39321_initial,M03194,39321,,39004,,2006-03-01
39322_initial,M03195,39322,,39004,,2006-03-01
39323_initial,M03196,39323,,39004,,2006-03-01
39324_initial,M03197,39324,,39004,,2006-03-01
39325_initial,M03198,39325,,39004,,2006-03-01
39326_initial,M03199,39326,,39004,,2006-03-01
39327_initial,M03200,39327,,39004,,2006-03-01
39328_initial,M03201,39328,,39004,,2006-03-01
39341_initial,M03202,39341,,39006,,
39342_initial,M03203,39342,,39006,,1972-02-01
39343_initial,M03204,39343,,39006,,1972-02-01
39344_initial,M03205,39344,,39006,,1972-04-01
39344_19720401,M03206,39344,,39006,1972-04-01,
39361_initial,M03207,39361,,39002,,2005-01-01
39362_initial,M03208,39362,,39002,,2005-01-01
39363_initial,M03209,39363,,39002,,
39364_initial,M03210,39364,,39002,,
39365_initial,M03211,39365,,39002,,2004-10-01
39381_initial,M03212,39381,,39001,,2004-10-01
39382_initial,M03213,39382,,39001,,2005-08-01
39383_initial,M03214,39383,,39001,,2008-01-01
39384_initial,M03215,39384,,39001,,2005-08-01
39385_initial,M03216,39385,,39001,,2004-10-01
39386_20041001,M03217,39386,,39001,2004-10-01,
39387_20050801,M03218,39387,,39001,2005-08-01,
39401_initial,M03219,39401,,39003,,2006-01-01
39401_20060101,M03219,39401,,39003,2006-01-01,
39402_initial,M03220,39402,,39003,,
39403_initial,M03221,39403,,39003,,
39404_initial,M03222,39404,,39003,,2006-03-20
39405_initial,M03223,39405,,39003,,
39406_initial,M03224,39406,,39003,,2006-01-01
39407_initial,M03225,39407,,39003,,2005-02-01
39408_initial,M03226,39408,,39003,,2005-02-01
39409_initial,M03227,39409,,39003,,2005-08-01
39410_initial,M03228,39410,,39003,,
39411_20050201,M03229,39411,,39003,2005-02-01,
39412_20060320,M03230,39412,,39003,2006-03-20,
39421_initial,M03231,39421,,39005,,2006-03-20
39422_initial,M03232,39422,,39005,,2006-03-20
39423_initial,M03233,39423,,39005,,2006-03-20
39424_initial,M03234,39424,,39005,,
39425_initial,M03235,39425,,39005,,2006-03-20
39426_initial,M03236,39426,,39005,,2005-04-10
39427_initial,M03237,39427,,39005,,
39428_20060320,M03238,39428,,39005,2006-03-20,
40100_initial,M03239,40100,,,,
40201_initial,M03240,40201,,,,1971-04-05
40201_19710405,M03240,40201,,,1971-04-05,
40202_initial,M03241,40202,,,,
40203_initial,M03242,40203,,,,2005-02-05
40203_20050205,M03242,40203,,,2005-02-05,
40204_initial,M03243,40204,,,,
40205_initial,M03244,40205,,,,2006-03-26
40205_20060326,M03244,40205,,,2006-03-26,
40206_initial,M03245,40206,,,,
40207_initial,M03246,40207,,,,2005-03-21
40207_20050321,M03246,40207,,,2005-03-21,
40208_initial,M03247,40208,,,,2006-03-27
40209_initial,M03248,40209,,,,2006-03-20
40210_initial,M03249,40210,,,,2006-10-01
40210_20061001,M03249,40210,,,2006-10-01,2010-02-01
40210_20100201,M03249,40210,,,2010-02-01,
40211_initial,M03250,40211,,,,
40212_initial,M03251,40212,,,,
40213_initial,M03252,40213,,,,
40214_initial,M03253,40214,,,,
40215_initial,M03254,40215,,,,
40216_19720401,M03255,40216,,,1972-04-01,
40217_19720401,M03256,40217,,,1972-04-01,
40218_19720401,M03257,40218,,,1972-04-01,
40219_initial,M03258,40219,,,,
40220_19810401,M03259,40220,,,1981-04-01,2003-04-01
40220_20030401,M03259,40220,,,2003-04-01,2005-03-28
40220_20050328,M03259,40220,,,2005-03-28,
40221_19820401,M03260,40221,,,1982-04-01,
40222_19921001,M03261,40222,,,1992-10-01,2010-01-01
40223_19971001,M03262,40223,,,1997-10-01,
40224_20050124,M03263,40224,,,2005-01-24,
40225_20050320,M03264,40225,,,2005-03-20,
40226_20060211,M03265,40226,,,2006-02-11,
40227_20060327,M03266,40227,,,2006-03-27,
40228_20060320,M03267,40228,,,2006-03-20,
40229_20070129,M03268,40229,,,2007-01-29,
40230_20100101,M03269,40230,,,2010-01-01,
40231_20181001,M03270,40231,,,2018-10-01,
40301_initial,M03271,40301,,40002,,1972-04-01
40302_initial,M03272,40302,,40002,,1982-04-01
40303_initial,M03273,40303,,40002,,1972-04-01
40304_initial,M03274,40304,,40002,,1972-04-01
40305_initial,M03275,40305,,40002,,2018-10-01
40321_initial,M03276,40321,,40014,,1975-03-01
40341_initial,M03277,40341,,40019,,
40342_initial,M03278,40342,,40019,,
40343_initial,M03279,40343,,40019,,
40344_initial,M03280,40344,,40019,,
40345_initial,M03281,40345,,40019,,
40346_initial,M03282,40346,,40019,,1971-04-05
40347_initial,M03283,40347,,40019,,1997-10-01
40348_initial,M03284,40348,,40019,,
40349_initial,M03285,40349,,40019,,
40361_initial,M03286,40361,,40016,,1981-04-01
40362_initial,M03287,40362,,40016,,2005-01-24
40363_initial,M03288,40363,,40016,,2005-01-24
40364_initial,M03289,40364,,40016,,2003-04-01
40365_initial,M03290,40365,,40016,,2005-03-28
40381_initial,M03291,40381,,40020,,
40382_initial,M03292,40382,,40020,,
40383_initial,M03293,40383,,40020,,
40384_initial,M03294,40384,,40020,,
40401_initial,M03295,40401,,40018,,
40402_initial,M03296,40402,,40018,,
40403_initial,M03297,40403,,40018,,2006-02-11
40404_initial,M03298,40404,,40018,,2006-02-11
40421_initial,M03299,40421,,40010,,
40422_initial,M03300,40422,,40010,,2006-03-27
40423_initial,M03301,40423,,40010,,2006-03-27
40424_initial,M03302,40424,,40010,,2006-03-27
40425_initial,M03303,40425,,40010,,2006-03-26
40426_initial,M03304,40426,,40010,,2006-03-26
40427_initial,M03305,40427,,40010,,2006-03-26
40428_initial,M03306,40428,,40010,,2006-03-26
40441_initial,M03307,40441,,40001,,2006-03-20
40442_initial,M03308,40442,,40001,,2006-03-20
40443_initial,M03309,40443,,40001,,2005-03-22
40444_initial,M03310,40444,,40001,,2005-03-22
40445_initial,M03311,40445,,40001,,2005-03-28
40446_initial,M03312,40446,,40001,,2005-03-28
40447_20050322,M03313,40447,,40001,2005-03-22,
40448_20050328,M03314,40448,,40001,2005-03-28,
40461_initial,M03315,40461,,40008,,1992-10-01
40462_initial,M03316,40462,,40008,,2010-01-01
40463_initial,M03317,40463,,40008,,2010-01-01
40481_initial,M03318,40481,,40013,,2005-03-20
40482_initial,M03319,40482,,40013,,2005-02-05
40483_initial,M03320,40483,,40013,,2005-03-20
40501_initial,M03321,40501,,40011,,2005-02-05
40502_initial,M03322,40502,,40011,,1972-04-01
40503_initial,M03323,40503,,40011,,
40521_initial,M03324,40521,,40012,,2005-02-05
40522_initial,M03325,40522,,40012,,
40523_initial,M03326,40523,,40012,,2005-02-05
40541_initial,M03327,40541,,40009,,2010-02-01
40542_initial,M03328,40542,,40009,,2006-10-01
40543_initial,M03329,40543,,40009,,2010-02-01
40544_initial,M03330,40544,,40009,,
40545_initial,M03331,40545,,40009,,2010-02-01
40546_initial,M03332,40546,,40009,,2010-02-01
40561_initial,M03333,40561,,40004,,2007-01-29
40562_initial,M03334,40562,,40004,,2005-03-21
40563_initial,M03335,40563,,40004,,2005-03-21
40564_initial,M03336,40564,,40004,,2007-01-29
40581_initial,M03337,40581,,40017,,2007-01-29
40601_initial,M03338,40601,,40015,,
40602_initial,M03339,40602,,40015,,
40603_initial,M03340,40603,,40015,,2006-03-06
40604_initial,M03341,40604,,40015,,
40605_initial,M03342,40605,,40015,,
40606_initial,M03343,40606,,40015,,2006-03-06
40607_initial,M03344,40607,,40015,,2006-03-06
40608_initial,M03345,40608,,40015,,
40609_initial,M03346,40609,,40015,,
40610_20060306,M03347,40610,,40015,2006-03-06,
40621_initial,M03348,40621,,40007,,
40622_initial,M03349,40622,,40007,,2006-03-20
40623_initial,M03350,40623,,40007,,2006-03-20
40624_initial,M03351,40624,,40007,,2006-03-20
40625_20060320,M03352,40625,,40007,2006-03-20,
40641_initial,M03353,40641,,40005,,2006-01-10
40642_initial,M03354,40642,,40005,,
40643_initial,M03355,40643,,40005,,2006-01-10
40644_initial,M03356,40644,,40005,,2005-10-11
40645_initial,M03357,40645,,40005,,2005-10-11
40646_20051011,M03358,40646,,40005,2005-10-11,
40647_20060110,M03359,40647,,40005,2006-01-10,
41201_initial,M03360,41201,,,,2005-10-01
41201_20051001,M03360,41201,,,2005-10-01,2007-10-01
41201_20071001,M03360,41201,,,2007-10-01,
41202_initial,M03361,41202,,,,2005-01-01
41202_20050101,M03361,41202,,,2005-01-01,2006-01-01
41202_20060101,M03361,41202,,,2006-01-01,
41203_initial,M03362,41203,,,,
41204_initial,M03363,41204,,,,
41205_initial,M03364,41205,,,,
41206_initial,M03365,41206,,,,2006-03-01
41206_20060301,M03365,41206,,,2006-03-01,
41207_initial,M03366,41207,,,,
41208_20050301,M03367,41208,,,2005-03-01,
41209_20060101,M03368,41209,,,2006-01-01,
41210_20060320,M03369,41210,,,2006-03-20,
41301_initial,M03370,41301,,41003,,2005-10-01
41302_initial,M03371,41302,,41003,,2007-10-01
41303_initial,M03372,41303,,41003,,2007-10-01
41304_initial,M03373,41304,,41003,,2007-10-01
41305_initial,M03374,41305,,41003,,2005-10-01
41306_initial,M03375,41306,,41003,,2005-10-01
41321_initial,M03376,41321,,41002,,2006-03-20
41322_initial,M03377,41322,,41002,,2006-03-20
41323_initial,M03378,41323,,41002,,2006-03-01
41324_initial,M03379,41324,,41002,,2006-03-01
41325_initial,M03380,41325,,41002,,2006-03-20
41326_initial,M03381,41326,,41002,,2005-10-01
41327_20060301,M03382,41327,,41002,2006-03-01,
41341_initial,M03383,41341,,41007,,
41342_initial,M03384,41342,,41007,,1971-04-01
41342_19710401,M03385,41342,,41007,1971-04-01,2005-03-01
41343_initial,M03386,41343,,41007,,2005-03-01
41344_initial,M03387,41344,,41007,,2005-03-01
41345_initial,M03388,41345,,41007,,1989-11-01
41345_19891101,M03389,41345,,41007,1989-11-01,
41346_20050301,M03390,41346,,41007,2005-03-01,
41361_initial,M03391,41361,,41004,,2005-03-01
41362_initial,M03392,41362,,41004,,2005-03-01
41363_initial,M03393,41363,,41004,,2005-03-01
41364_initial,M03394,41364,,41004,,2005-03-01
41381_initial,M03395,41381,,41001,,2005-01-01
41382_initial,M03396,41382,,41001,,2006-01-01
41383_initial,M03397,41383,,41001,,2005-01-01
41384_initial,M03398,41384,,41001,,2005-01-01
41385_initial,M03399,41385,,41001,,2005-01-01
41386_initial,M03400,41386,,41001,,2005-01-01
41387_initial,M03401,41387,,41001,,
41388_initial,M03402,41388,,41001,,2005-01-01
41389_initial,M03403,41389,,41001,,2005-01-01
41401_initial,M03404,41401,,41005,,2006-03-01
41401_20060301,M03404,41401,,41005,2006-03-01,
41402_initial,M03405,41402,,41005,,2006-03-01
41421_initial,M03406,41421,,41006,,2006-03-01
41422_initial,M03407,41422,,41006,,2006-03-01
41423_initial,M03408,41423,,41006,,
41424_initial,M03409,41424,,41006,,
41425_initial,M03410,41425,,41006,,2005-01-01
41425_20050101,M03410,41425,,41006,2005-01-01,
41426_initial,M03411,41426,,41006,,2005-01-01
41427_initial,M03412,41427,,41006,,2005-01-01
41441_initial,M03413,41441,,41008,,
41442_initial,M03414,41442,,41008,,2006-01-01
41443_initial,M03415,41443,,41008,,2006-01-01
42201_initial,M03416,42201,42001,,,1973-03-31
42201_19730331,M03416,42201,42001,,1973-03-31,2005-01-04
42201_20050104,M03416,42201,42001,,2005-01-04,2006-01-04
42201_20060104,M03416,42201,42001,,2006-01-04,
42202_initial,M03417,42202,42003,,,2005-04-01
42202_20050401,M03417,42202,42003,,2005-04-01,2006-03-31
42202_20060331,M03417,42202,42003,,2006-03-31,2010-03-31
42202_20100331,M03417,42202,42003,,2010-03-31,
42203_initial,M03418,42203,42004,,,2006-01-01
42203_20060101,M03418,42203,42004,,2006-01-01,
42204_initial,M03419,42204,42002,,,2005-03-01
42204_20050301,M03419,42204,42002,,2005-03-01,
42205_initial,M03420,42205,42002,,,
42206_initial,M03421,42206,,,,2004-08-01
42207_initial,M03422,42207,42003,,,2005-10-01
42207_20051001,M03422,42207,42003,,2005-10-01,
42208_initial,M03423,42208,42003,,,2006-01-01
42208_20060101,M03423,42208,42003,,2006-01-01,
42209_20040301,M03424,42209,42007,,2004-03-01,
42210_20040301,M03425,42210,42006,,2004-03-01,
42211_20040801,M03426,42211,42005,,2004-08-01,
42212_20050401,M03427,42212,42001,,2005-04-01,
42213_20051011,M03428,42213,42004,,2005-10-11,
42214_20060331,M03429,42214,42004,,2006-03-31,
42301_initial,M03430,42301,,42003,,2005-01-04
42302_initial,M03431,42302,,42003,,2005-01-04
42303_initial,M03432,42303,,42003,,2005-01-04
42304_initial,M03433,42304,,42003,,2005-01-04
42305_initial,M03434,42305,,42003,,2005-01-04
42306_initial,M03435,42306,,42003,,2005-03-01
42307_initial,M03436,42307,42001,42003,,
42308_initial,M03437,42308,42001,42003,,
42309_initial,M03438,42309,,42003,,2006-01-04
42310_initial,M03439,42310,,42003,,2005-04-01
42311_initial,M03440,42311,,42003,,2005-04-01
42312_initial,M03441,42312,,42003,,2005-04-01
42313_initial,M03442,42313,,42003,,2005-04-01
42314_initial,M03443,42314,,42003,,2005-04-01
42315_initial,M03444,42315,,42003,,2005-01-04
42316_initial,M03445,42316,,42003,,1973-03-31
42321_initial,M03446,42321,42002,42008,,
42322_initial,M03447,42322,42002,42008,,
42323_initial,M03448,42323,42002,42008,,
42341_initial,M03449,42341,,42006,,2005-03-01
42342_initial,M03450,42342,,42006,,2005-03-01
42343_initial,M03451,42343,,42006,,2005-03-01
42344_initial,M03452,42344,,42006,,2005-03-01
42361_initial,M03453,42361,,42004,,2006-01-01
42362_initial,M03454,42362,,42004,,2005-10-11
42363_initial,M03455,42363,,42004,,2005-10-11
42364_initial,M03456,42364,,42004,,2005-10-11
42365_initial,M03457,42365,,42004,,2005-10-11
42366_initial,M03458,42366,,42004,,2005-10-11
42367_initial,M03459,42367,,42004,,2005-10-11
42368_initial,M03460,42368,,42004,,2005-10-11
42369_initial,M03461,42369,,42004,,2006-03-31
42370_initial,M03462,42370,,42004,,2006-03-31
42371_initial,M03463,42371,,42004,,2006-03-31
42372_initial,M03464,42372,,42004,,2006-03-31
42373_initial,M03465,42373,,42004,,2006-03-31
42374_initial,M03466,42374,,42004,,2006-03-31
42375_initial,M03467,42375,,42004,,2006-03-31
42376_initial,M03468,42376,,42004,,2006-03-31
42381_initial,M03469,42381,,42005,,2005-10-01
42382_initial,M03470,42382,,42005,,2005-10-01
42383_initial,M03471,42383,42003,42005,,
42384_initial,M03472,42384,,42005,,2006-03-31
42385_initial,M03473,42385,,42005,,2005-10-01
42386_initial,M03474,42386,,42005,,2006-01-01
42387_initial,M03475,42387,,42005,,1975-01-01
42387_19750101,M03476,42387,,42005,1975-01-01,2006-01-01
42388_initial,M03477,42388,,42005,,2010-03-31
42389_initial,M03478,42389,,42005,,2010-03-31
42390_initial,M03479,42390,,42005,,2006-03-31
42391_initial,M03480,42391,42003,42005,,
42392_initial,M03481,42392,,42005,,2005-04-01
42393_initial,M03482,42393,,42005,,2005-04-01
42401_initial,M03483,42401,,42002,,2004-08-01
42402_initial,M03484,42402,,42002,,2004-08-01
42403_initial,M03485,42403,,42002,,2004-08-01
42404_initial,M03486,42404,,42002,,2004-08-01
42405_initial,M03487,42405,,42002,,2004-08-01
42406_initial,M03488,42406,,42002,,2004-08-01
42407_initial,M03489,42407,,42002,,2004-08-01
42408_initial,M03490,42408,,42002,,2004-08-01
42409_initial,M03491,42409,,42002,,2004-08-01
42410_initial,M03492,42410,,42002,,2004-08-01
42411_20040801,M03493,42411,42008,42002,2004-08-01,
42421_initial,M03494,42421,,42007,,2004-03-01
42422_initial,M03495,42422,,42007,,2004-03-01
42423_initial,M03496,42423,,42007,,2004-03-01
42424_initial,M03497,42424,,42007,,1970-08-01
42424_19700801,M03498,42424,,42007,1970-08-01,2004-03-01
42441_initial,M03499,42441,,42001,,2004-03-01
42442_initial,M03500,42442,,42001,,2004-03-01
42443_initial,M03501,42443,,42001,,1975-04-01
42443_19750401,M03502,42443,,42001,1975-04-01,2004-03-01
42444_initial,M03503,42444,,42001,,1976-04-01
42444_19760401,M03504,42444,,42001,1976-04-01,2004-03-01
42445_initial,M03505,42445,,42001,,2004-03-01
42446_initial,M03506,42446,,42001,,2004-03-01
43201_initial,M03507,43201,,,,1970-11-01
43201_19701101,M03507,43201,,,1970-11-01,1991-02-01
43201_19910201,M03507,43201,,,1991-02-01,2008-10-06
43201_20081006,M03507,43201,,,2008-10-06,2010-03-23
43201_20100323,M03507,43201,,,2010-03-23,
43202_initial,M03508,43202,,,,2005-08-01
43202_20050801,M03508,43202,,,2005-08-01,
43203_initial,M03509,43203,,,,
43204_initial,M03510,43204,,,,
43205_initial,M03511,43205,,,,
43206_initial,M03512,43206,,,,2005-10-03
43206_20051003,M03512,43206,,,2005-10-03,
43207_initial,M03513,43207,,,,2006-03-27
43208_initial,M03514,43208,,,,2005-01-15
43208_20050115,M03514,43208,,,2005-01-15,
43209_initial,M03515,43209,,,,2006-03-27
43210_initial,M03516,43210,,,,2005-03-22
43210_20050322,M03516,43210,,,2005-03-22,
43211_initial,M03517,43211,,,,
43212_20040331,M03518,43212,,,2004-03-31,
43213_20050115,M03519,43213,,,2005-01-15,
43214_20050211,M03520,43214,,,2005-02-11,
43215_20060327,M03521,43215,,,2006-03-27,
43216_20060227,M03522,43216,,,2006-02-27,
43301_initial,M03523,43301,,43013,,1991-02-01
43302_initial,M03524,43302,,43013,,1971-04-01
43302_19710401,M03524,43302,,43013,1971-04-01,1991-02-01
43303_initial,M03525,43303,,43013,,1971-11-01
43303_19711101,M03526,43303,,43013,1971-11-01,1991-02-01
43304_initial,M03527,43304,,43013,,1971-04-01
