code,date,event_type,municipality_id_before,municipality_id_after
695,2006-03-20,新設,M01198,M01137
696,2006-03-20,新設,M01199,M01137
697,2006-03-20,新設,M01200,M01137
698,2006-03-27,新設,M01173,M01140
699,2006-03-27,新設,M01174,M01140
700,2006-03-27,新設,M01175,M01140
701,2006-03-27,新設,M01176,M01140
702,2005-12-05,新設,M01189,M01141
703,2005-12-05,新設,M01191,M01141
704,2005-12-05,新設,M01192,M01141
705,2013-01-01,市制施行,M01142,M01142
706,1985-04-01,町制施行,M01136,M01136
707,2006-03-27,新設,M01169,M01179
708,2006-03-27,新設,M01177,M01179
709,1983-04-01,町制施行,M01182,M01182
710,1971-11-03,新設,M01132,M01132
711,1971-11-03,新設,M01206,M01132
712,1970-09-28,新設,M01208,M01128
713,1970-09-28,新設,M01209,M01128
714,1970-09-28,新設,M01128,M01128
715,1970-09-28,新設,M01211,M01128
716,1970-09-28,新設,M01212,M01128
717,1971-04-25,新設,M01129,M01129
718,1971-04-25,新設,M01214,M01129
719,1971-04-25,新設,M01215,M01129
720,2001-01-21,新設,M01254,M01267
721,2001-01-21,新設,M01255,M01267
722,1970-07-01,市制施行,M01256,M01256
723,1970-10-01,市制施行,M01257,M01257
724,1970-10-01,市制施行,M01258,M01258
725,1970-10-01,市制施行,M01259,M01259
726,1970-10-01,市制施行,M01260,M01260
727,1970-11-03,市制施行,M01261,M01261
728,1971-11-01,市制施行,M01262,M01262
729,1971-11-01,市制施行,M01263,M01263
730,1995-09-01,新設,M01264,M01266
731,1995-09-01,新設,M01274,M01266
732,1991-11-01,市制施行,M01265,M01265
733,1974-06-01,町制施行,M01273,M01273
734,1992-04-01,名称変更,M01287,M01287
739,1971-04-01,編入,M01300,M01300
740,1971-04-01,編入,M01327,M01300
741,2006-03-20,編入,M01303,M01303
742,2006-03-20,編入,M01334,M01303
743,2006-03-20,編入,M01335,M01303
744,2007-03-11,編入,M01303,M01303
745,2007-03-11,編入,M01336,M01303
746,2007-03-11,編入,M01333,M01303
747,1971-03-01,市制施行,M01308,M01308
748,1971-11-01,市制施行,M01309,M01309
749,1971-11-01,市制施行,M01310,M01310
750,1972-04-01,市制施行,M01311,M01311
751,1978-11-01,市制施行,M01312,M01312
752,2001-01-01,編入,M01337,M01337
753,2001-01-01,編入,M01390,M01337
754,2005-03-21,編入,M01337,M01337
755,2005-03-21,編入,M01357,M01337
756,2005-03-21,編入,M01358,M01337
757,2005-03-21,編入,M01378,M01337
758,2005-03-21,編入,M01381,M01337
759,2005-03-21,編入,M01382,M01337
760,2005-03-21,編入,M01383,M01337
761,2005-03-21,編入,M01388,M01337
762,2005-03-21,編入,M01391,M01337
763,2005-03-21,編入,M01392,M01337
764,2005-03-21,編入,M01393,M01337
765,2005-03-21,編入,M01394,M01337
766,2005-03-21,編入,M01343,M01337
767,2005-10-10,編入,M01337,M01337
768,2005-10-10,編入,M01387,M01337
769,2005-04-01,編入,M01338,M01338
770,2005-04-01,編入,M01401,M01338
771,2005-04-01,編入,M01407,M01338
772,2005-04-01,編入,M01408,M01338
773,2005-04-01,編入,M01413,M01338
774,2005-04-01,編入,M01429,M01338
775,2006-01-01,編入,M01338,M01338
776,2006-01-01,編入,M01410,M01338
777,2006-01-01,編入,M01409,M01338
778,2006-01-01,編入,M01351,M01338
779,2006-01-01,編入,M01412,M01338
780,2010-03-31,編入,M01338,M01338
781,2010-03-31,編入,M01414,M01338
782,1971-04-29,新設,M01339,M01359
783,1971-04-29,新設,M01350,M01359
784,2005-05-01,新設,M01340,M01340
785,2005-05-01,新設,M01397,M01340
786,2005-05-01,新設,M01399,M01340
787,1971-05-01,編入,M01341,M01341
788,1971-05-01,編入,M01430,M01341
789,2005-05-01,編入,M01341,M01341
790,2005-05-01,編入,M01428,M01341
791,2005-05-01,編入,M01432,M01341
792,2003-07-07,編入,M01342,M01342
793,2003-07-07,編入,M01371,M01342
794,2005-05-01,編入,M01342,M01342
795,2005-05-01,編入,M01374,M01342
796,2005-05-01,編入,M01375,M01342
797,2005-04-01,新設,M01346,M01346
798,2005-04-01,新設,M01425,M01346
799,2005-04-01,新設,M01427,M01346
800,2005-04-01,新設,M01435,M01346
801,2005-04-01,新設,M01436,M01346
802,2008-04-01,新設,M01348,M01348
803,2008-04-01,新設,M01453,M01348
804,2008-04-01,新設,M01454,M01348
805,2008-04-01,新設,M01455,M01348
806,2008-04-01,新設,M01456,M01348
807,2006-03-20,新設,M01349,M01349
808,2006-03-20,新設,M01385,M01349
809,2006-03-20,新設,M01386,M01349
810,2005-03-19,新設,M01352,M01352
811,2005-03-19,新設,M01450,M01352
812,2005-03-19,新設,M01451,M01352
813,2005-04-01,編入,M01353,M01353
814,2005-04-01,編入,M01443,M01353
815,2005-04-01,編入,M01445,M01353
816,2005-04-01,名称変更,M01353,M01353
817,2006-01-01,新設,M01355,M01355
818,2006-01-01,新設,M01379,M01355
819,2004-03-01,新設,M01356,M01361
820,2004-03-01,新設,M01458,M01361
821,2004-03-01,新設,M01459,M01361
822,2004-03-01,新設,M01460,M01361
823,2004-03-01,新設,M01461,M01361
824,2004-03-01,新設,M01462,M01361
825,2004-03-01,新設,M01463,M01361
826,2004-03-01,新設,M01464,M01361
827,2004-03-01,新設,M01465,M01361
828,2004-03-01,新設,M01466,M01361
829,1970-11-01,市制施行,M01358,M01358
830,2005-01-01,編入,M01359,M01359
831,2005-01-01,編入,M01433,M01359
832,2005-01-01,編入,M01434,M01359
833,2005-01-01,編入,M01437,M01359
834,2005-01-01,編入,M01438,M01359
835,2005-01-01,編入,M01439,M01359
836,2005-01-01,編入,M01440,M01359
837,2005-01-01,編入,M01441,M01359
838,2005-01-01,編入,M01442,M01359
839,2005-01-01,編入,M01444,M01359
840,2005-01-01,編入,M01446,M01359
841,2005-01-01,編入,M01447,M01359
842,2005-01-01,編入,M01448,M01359
843,2005-01-01,編入,M01449,M01359
844,2004-04-01,新設,M01365,M01360
845,2004-04-01,新設,M01366,M01360
846,2004-04-01,新設,M01367,M01360
847,2004-04-01,新設,M01368,M01360
848,2004-11-01,新設,M01415,M01362
849,2004-11-01,新設,M01416,M01362
850,2004-11-01,新設,M01417,M01362
851,2004-11-01,新設,M01418,M01362
852,2004-11-01,新設,M01419,M01362
853,2004-11-01,新設,M01420,M01362
854,2004-11-01,新設,M01423,M01363
855,2004-11-01,新設,M01424,M01363
856,2005-10-01,編入,M01363,M01363
857,2005-10-01,編入,M01422,M01363
858,2005-09-01,新設,M01376,M01364
859,2005-09-01,新設,M01377,M01364
860,1973-11-01,町制施行,M01371,M01371
861,1977-08-01,町制施行,M01373,M01373
862,1996-11-01,町制施行,M01381,M01381
863,1973-02-01,町制施行,M01390,M01390
864,1973-08-01,町制施行,M01396,M01396
865,1981-10-01,町制施行,M01399,M01399
866,1986-10-01,町制施行,M01401,M01401
867,2005-04-01,新設,M01402,M01406
868,2005-04-01,新設,M01403,M01406
869,2005-04-01,新設,M01404,M01406
870,2005-04-01,新設,M01405,M01406
871,2005-04-01,新設,M01467,M01467
872,2005-04-01,新設,M01478,M01467
873,2005-04-01,新設,M01479,M01467
874,2005-04-01,新設,M01486,M01467
875,2005-04-01,新設,M01487,M01467
876,2005-04-01,新設,M01488,M01467
877,2005-04-01,新設,M01489,M01467
878,2005-11-01,新設,M01468,M01468
879,2005-11-01,新設,M01503,M01468
880,2005-11-01,新設,M01469,M01477
881,2005-11-01,新設,M01490,M01477
882,2005-11-01,新設,M01491,M01477
883,2005-11-01,新設,M01492,M01477
884,2005-11-01,新設,M01493,M01477
885,2006-03-31,新設,M01473,M01473
886,2006-03-31,新設,M01483,M01473
887,2004-11-01,新設,M01474,M01474
888,2004-11-01,新設,M01498,M01474
889,2004-11-01,新設,M01494,M01476
890,2004-11-01,新設,M01495,M01476
891,2004-11-01,新設,M01496,M01476
892,2004-11-01,新設,M01497,M01476
893,2004-11-01,新設,M01499,M01476
894,2004-11-01,新設,M01500,M01476
895,2004-11-01,新設,M01501,M01476
896,2004-11-01,新設,M01502,M01476
897,2004-10-01,新設,M01505,M01505
898,2004-10-01,新設,M01542,M01505
899,2004-10-01,新設,M01544,M01505
900,2004-10-01,新設,M01546,M01505
901,2006-02-01,新設,M01507,M01507
902,2006-02-01,新設,M01550,M01507
903,2005-10-01,新設,M01509,M01509
904,2005-10-01,新設,M01516,M01509
905,1970-10-10,市制施行,M01511,M01511
906,2005-02-01,新設,M01511,M01513
907,2005-02-01,新設,M01523,M01513
908,2005-02-01,新設,M01524,M01513
909,2005-02-01,新設,M01526,M01513
910,2005-02-01,新設,M01527,M01513
911,2005-02-01,新設,M01528,M01513
912,2005-02-01,新設,M01529,M01513
913,2005-02-01,新設,M01530,M01513
914,2004-03-01,新設,M01532,M01512
915,2004-03-01,新設,M01533,M01512
916,2004-03-01,新設,M01534,M01512
917,2005-02-01,新設,M01517,M01514
918,2005-02-01,新設,M01518,M01514
919,2005-02-01,新設,M01519,M01514
920,2011-11-11,市制施行,M01515,M01515
921,1980-04-01,町制施行,M01521,M01521
922,1970-11-01,新設,M01536,M01539
923,1970-11-01,新設,M01539,M01539
924,2005-09-01,新設,M01537,M01539
925,2005-09-01,新設,M01539,M01539
926,2005-03-01,新設,M01538,M01541
927,2005-03-01,新設,M01540,M01541
928,2005-03-01,新設,M01543,M01548
929,2005-03-01,新設,M01545,M01548
930,2005-03-01,新設,M01547,M01548
931,2005-03-01,新設,M01551,M01554
932,2005-03-01,新設,M01552,M01554
933,2005-03-01,新設,M01553,M01554
934,1971-09-01,編入,M01555,M01555
935,1971-09-01,編入,M01565,M01555
936,2006-02-01,編入,M01555,M01555
937,2006-02-01,編入,M01566,M01555
938,2006-02-01,編入,M01587,M01555
939,2006-02-01,編入,M01589,M01555
940,2005-10-01,新設,M01557,M01563
941,2005-10-01,新設,M01578,M01563
942,1970-07-01,編入,M01559,M01559
943,1970-07-01,編入,M01570,M01559
944,2005-11-07,編入,M01559,M01559
945,2005-11-07,編入,M01571,M01559
946,2004-03-01,新設,M01573,M01562
947,2004-03-01,新設,M01574,M01562
948,2006-03-20,新設,M01572,M01564
949,2006-03-20,新設,M01575,M01564
950,2006-03-20,新設,M01576,M01564
951,2006-03-20,新設,M01577,M01564
952,2006-02-13,新設,M01567,M01568
953,2006-02-13,新設,M01568,M01568
954,2006-02-13,新設,M01569,M01568
955,2005-01-01,新設,M01580,M01583
956,2005-01-01,新設,M01581,M01583
957,2005-01-01,新設,M01582,M01583
958,2005-02-01,新設,M01584,M01586
959,2005-02-01,新設,M01585,M01586
960,2005-02-01,新設,M01586,M01586
961,2005-02-01,新設,M01588,M01586
962,2005-03-31,新設,M01590,M01597
963,2005-03-31,新設,M01592,M01597
964,2006-03-03,新設,M01593,M01596
965,2006-03-03,新設,M01595,M01596
966,2006-03-01,編入,M01598,M01598
967,2006-03-01,編入,M01622,M01598
968,2006-03-01,編入,M01625,M01598
969,2005-11-01,新設,M01600,M01610
970,2005-11-01,新設,M01615,M01610
971,2005-11-01,新設,M01616,M01610
972,2005-03-22,新設,M01602,M01602
973,2005-03-22,新設,M01613,M01602
974,2005-03-22,新設,M01614,M01602
975,2003-04-01,新設,M01646,M01605
976,2003-04-01,新設,M01647,M01605
977,2003-04-01,新設,M01648,M01605
978,2003-04-01,新設,M01649,M01605
979,2003-04-01,新設,M01650,M01605
980,2003-04-01,新設,M01651,M01605
981,2004-11-01,新設,M01653,M01606
982,2004-11-01,新設,M01654,M01606
983,2004-11-01,新設,M01655,M01606
984,2004-11-01,新設,M01656,M01606
985,2004-11-01,新設,M01657,M01606
986,2004-11-01,新設,M01659,M01606
987,2004-11-01,新設,M01660,M01606
988,2006-03-15,編入,M01606,M01606
989,2006-03-15,編入,M01658,M01606
990,2004-09-01,新設,M01639,M01607
991,2004-09-01,新設,M01640,M01607
992,2004-09-01,新設,M01652,M01607
993,2004-10-12,新設,M01612,M01608
994,2004-10-12,新設,M01617,M01608
995,2004-10-12,新設,M01618,M01608
996,2004-10-12,新設,M01619,M01608
997,2004-10-12,新設,M01620,M01608
998,2004-10-12,新設,M01621,M01608
999,2006-08-01,編入,M01608,M01608
1000,2006-08-01,編入,M01623,M01608
1001,2005-02-13,新設,M01661,M01609
1002,2005-02-13,新設,M01671,M01609
1003,2006-02-20,新設,M01624,M01611
1004,2006-02-20,新設,M01642,M01611
1005,2006-02-20,新設,M01645,M01611
1006,2006-03-01,編入,M01670,M01598
1007,2005-10-01,新設,M01626,M01630
1008,2005-10-01,新設,M01627,M01630
1009,2005-10-01,新設,M01628,M01630
1010,2004-09-13,新設,M01629,M01635
1011,2004-09-13,新設,M01633,M01635
1012,2004-09-13,新設,M01635,M01635
1013,2010-03-08,新設,M01631,M01638
1014,2010-03-08,新設,M01632,M01638
1015,2003-03-01,新設,M01636,M01636
1016,2003-03-01,新設,M01637,M01636
1017,1985-04-01,町制施行,M01642,M01642
1018,1971-04-01,町制施行,M01644,M01644
1019,2003-11-15,新設,M01666,M01670
1020,2003-11-15,新設,M01667,M01670
1021,2003-11-15,新設,M01668,M01670
1022,2005-01-01,編入,M01674,M01674
1023,2005-01-01,編入,M01787,M01674
1024,2005-01-01,編入,M01797,M01674
1025,2005-01-01,編入,M01801,M01674
1026,2005-01-01,編入,M01802,M01674
1027,2010-01-01,編入,M01674,M01674
1028,2010-01-01,編入,M01796,M01674
1029,2010-01-01,編入,M01804,M01674
1030,1974-05-01,編入,M01675,M01675
1031,1974-05-01,編入,M01761,M01675
1032,2005-04-01,編入,M01675,M01675
1033,2005-04-01,編入,M01762,M01675
1034,2005-04-01,編入,M01775,M01675
1035,2005-04-01,編入,M01776,M01675
1036,2005-04-01,編入,M01777,M01675
1037,2010-03-31,編入,M01675,M01675
1038,2010-03-31,編入,M01769,M01675
1039,1973-04-01,編入,M01676,M01676
1040,1973-04-01,編入,M01715,M01676
1041,2006-03-06,新設,M01676,M01676
1042,2006-03-06,新設,M01709,M01676
1043,2006-03-06,新設,M01712,M01676
1044,2006-03-06,新設,M01713,M01676
1045,1984-12-01,編入,M01678,M01678
1046,1984-12-01,編入,M01729,M01678
1047,1993-07-01,編入,M01678,M01678
1048,1993-07-01,編入,M01733,M01678
1049,2005-10-01,編入,M01678,M01678
1050,2005-10-01,編入,M01746,M01678
1051,2005-10-01,編入,M01747,M01678
1052,1971-04-30,編入,M01680,M01680
1053,1971-04-30,編入,M01791,M01680
1054,2006-03-31,新設,M01682,M01682
1055,2006-03-31,新設,M01721,M01682
1056,2006-03-31,新設,M01727,M01682
1057,2005-04-01,新設,M01684,M01684
1058,2005-04-01,新設,M01806,M01684
1059,2006-01-01,編入,M01685,M01685
1060,2006-01-01,編入,M01782,M01685
1061,2006-01-01,編入,M01783,M01685
1062,2005-04-01,編入,M01688,M01688
1063,2005-04-01,編入,M01751,M01688
1064,2003-09-01,新設,M01689,M01691
1065,2003-09-01,新設,M01786,M01691
1066,2003-09-01,新設,M01789,M01691
1067,2005-04-01,新設,M01690,M01690
1068,2005-04-01,新設,M01694,M01690
1069,2005-04-01,新設,M01704,M01690
1070,2005-04-01,新設,M01707,M01690
1071,2004-04-01,新設,M01708,M01692
1072,2004-04-01,新設,M01711,M01692
1073,2005-10-01,新設,M01760,M01693
1074,2005-10-01,新設,M01773,M01693
1075,2005-10-01,新設,M01774,M01693
1076,2005-10-01,新設,M01778,M01693
1077,2005-10-01,新設,M01779,M01693
1078,2005-03-20,新設,M01695,M01702
1079,2005-03-20,新設,M01701,M01702
1080,2005-10-01,新設,M01710,M01717
1081,2005-10-01,新設,M01714,M01717
1082,2009-03-31,編入,M01734,M01735
1083,2009-03-31,編入,M01735,M01735
1084,2006-01-01,編入,M01735,M01735
1085,2006-01-01,編入,M01736,M01735
1086,2005-11-01,新設,M01748,M01759
1087,2005-11-01,新設,M01753,M01759
1088,2005-11-01,新設,M01754,M01759
1089,2005-11-01,新設,M01755,M01759
1090,2005-02-13,編入,M01758,M01813
1091,2005-02-13,編入,M01813,M01813
1092,2005-10-11,新設,M01763,M01772
1093,2005-10-11,新設,M01764,M01772
1094,2005-10-11,新設,M01766,M01772
1095,1973-04-01,町制施行,M01769,M01769
1096,2005-10-01,新設,M01799,M01805
1097,2005-10-01,新設,M01800,M01805
1098,2006-01-01,編入,M01808,M01808
1099,2006-01-01,編入,M01832,M01808
1100,2006-03-27,編入,M01809,M01809
1101,2006-03-27,編入,M01837,M01809
1102,2006-03-27,編入,M01843,M01809
1103,2005-02-01,編入,M01810,M01810
1104,2005-02-01,編入,M01908,M01810
1105,2005-02-01,編入,M01909,M01810
1106,2005-02-01,編入,M01910,M01810
1107,2005-02-01,編入,M01912,M01810
1108,2005-02-01,編入,M01913,M01810
1109,2005-02-01,編入,M01914,M01810
1110,2005-02-01,編入,M01915,M01810
1111,2005-02-01,編入,M01917,M01810
1112,2005-02-01,編入,M01921,M01810
1113,2006-01-23,編入,M01811,M01811
1114,2006-01-23,編入,M01891,M01811
1115,2005-02-07,編入,M01812,M01812
1116,2005-02-07,編入,M01863,M01812
1117,2005-02-07,編入,M01864,M01812
1118,2005-02-07,編入,M01865,M01812
1119,2005-02-07,編入,M01867,M01812
1120,2005-02-07,編入,M01868,M01812
1121,2005-02-13,編入,M01892,M01813
1122,2005-02-13,編入,M01893,M01813
1123,2005-02-13,編入,M01894,M01813
1124,2005-02-13,編入,M01895,M01813
1125,2005-02-13,編入,M01896,M01813
1126,2005-02-13,編入,M01897,M01813
1127,2004-10-25,新設,M01817,M01817
1128,2004-10-25,新設,M01898,M01817
1129,2004-10-25,新設,M01899,M01817
1130,2004-10-25,新設,M01900,M01817
1131,2004-10-25,新設,M01901,M01817
1132,2004-10-25,新設,M01902,M01817
1133,2004-11-01,編入,M01820,M01820
1134,2004-11-01,編入,M01829,M01820
1135,1982-04-01,市制施行,M01821,M01821
1136,2005-05-01,編入,M01821,M01821
1137,2005-05-01,編入,M01890,M01821
1138,2003-04-01,新設,M01860,M01822
1139,2003-04-01,新設,M01861,M01822
1140,2003-04-01,新設,M01862,M01822
1141,2003-05-01,新設,M01855,M01823
1142,2003-05-01,新設,M01856,M01823
1143,2004-02-01,新設,M01916,M01824
1144,2004-02-01,新設,M01918,M01824
1145,2004-02-01,新設,M01919,M01824
1146,2004-02-01,新設,M01920,M01824
1147,2004-02-01,新設,M01854,M01825
1148,2004-02-01,新設,M01857,M01825
1149,2004-02-01,新設,M01858,M01825
1150,2004-02-01,新設,M01859,M01825
1151,2004-03-01,新設,M01869,M01826
1152,2004-03-01,新設,M01871,M01826
1153,2004-03-01,新設,M01872,M01826
1154,2004-03-01,新設,M01873,M01826
1155,2004-03-01,新設,M01874,M01826
1156,2004-03-01,新設,M01876,M01826
1157,2004-03-01,新設,M01878,M01826
1158,2004-03-01,新設,M01903,M01827
1159,2004-03-01,新設,M01904,M01827
1160,2004-03-01,新設,M01905,M01827
1161,2004-03-01,新設,M01906,M01827
1162,2004-03-01,新設,M01907,M01827
1163,2005-03-28,新設,M01833,M01828
1164,2005-03-28,新設,M01834,M01828
1165,2005-03-28,新設,M01835,M01828
1166,2005-01-31,新設,M01844,M01844
1167,2005-01-31,新設,M01845,M01844
1168,2005-01-31,新設,M01848,M01844
1169,2005-01-31,新設,M01849,M01844
1170,2005-01-31,新設,M01850,M01844
1171,2005-01-31,新設,M01851,M01844
1172,1987-04-01,編入,M01850,M01850
1173,1987-04-01,編入,M01852,M01850
1174,1971-04-01,町制施行,M01867,M01867
1175,1985-11-01,町制施行,M01871,M01871
1176,1970-04-20,名称変更,M01876,M01876
1177,1992-04-01,名称変更,M01876,M01876
1178,1974-07-01,町制施行,M01881,M01881
1179,1971-04-01,町制施行,M01884,M01884
1184,2003-04-01,新設,M01922,M01922
1185,2003-04-01,新設,M01925,M01922
1186,1991-05-01,編入,M01923,M01923
1187,1991-05-01,編入,M02001,M01923
1188,2005-07-01,編入,M01923,M01923
1189,2005-07-01,編入,M01938,M01923
1190,2005-07-01,編入,M01939,M01923
1191,2005-07-01,編入,M01991,M01923
1192,2005-07-01,編入,M01998,M01923
1193,2005-07-01,編入,M01999,M01923
1194,2005-07-01,編入,M02000,M01923
1195,2005-07-01,編入,M02002,M01923
1196,2005-07-01,編入,M02005,M01923
1197,2005-07-01,編入,M02006,M01923
1198,2005-07-01,編入,M02007,M01923
1199,2005-07-01,編入,M02008,M01923
1200,2005-04-01,編入,M01924,M01924
1201,2005-04-01,編入,M01957,M01924
1202,2010-03-23,編入,M01928,M01928
1203,2010-03-23,編入,M01968,M01928
1204,2005-05-05,新設,M01930,M01930
1205,2005-05-05,新設,M01978,M01930
1206,2008-04-01,編入,M01930,M01930
1207,2008-04-01,編入,M01979,M01930
1208,2008-11-01,編入,M01931,M01931
1209,2008-11-01,編入,M01969,M01931
1210,2005-04-01,新設,M01932,M01932
1211,2005-04-01,新設,M01993,M01932
1212,2005-04-01,新設,M01994,M01932
1213,2005-04-01,新設,M01996,M01932
1214,2005-04-01,新設,M01997,M01932
1215,2008-11-01,編入,M01933,M01933
1216,2008-11-01,編入,M01973,M01933
1217,2005-04-01,新設,M01934,M01934
1218,2005-04-01,新設,M01984,M01934
1219,2005-04-01,新設,M01989,M01934
1220,2009-01-01,編入,M01935,M01935
1221,2009-01-01,編入,M01972,M01935
1222,2005-04-01,新設,M01937,M01937
1223,2005-04-01,新設,M01992,M01937
1224,1971-01-01,市制施行,M01940,M01940
1225,1971-01-01,市制施行,M01941,M01941
1226,1972-01-01,市制施行,M01942,M01942
1227,2010-03-23,編入,M01942,M01942
1228,2010-03-23,編入,M02003,M01942
1229,2004-04-01,新設,M01956,M01943
1230,2004-04-01,新設,M01958,M01943
1231,2004-04-01,新設,M01962,M01943
1232,2004-04-01,新設,M01963,M01943
1233,2004-04-01,新設,M01974,M01944
1234,2004-04-01,新設,M01986,M01944
1235,2005-01-17,新設,M01987,M01945
1236,2005-01-17,新設,M01988,M01945
1237,2005-04-01,新設,M01955,M01946
1238,2005-04-01,新設,M01960,M01946
1239,2005-04-01,新設,M01961,M01946
1240,2005-10-11,新設,M01975,M01947
1241,2005-10-11,新設,M01976,M01947
1242,2005-04-01,新設,M01953,M01953
1243,2005-04-01,新設,M01954,M01953
1244,2005-09-20,新設,M01980,M01982
1245,2005-09-20,新設,M01981,M01982
1246,1973-04-01,新設,M01983,M01989
1247,1973-04-01,新設,M01985,M01989
1248,1973-01-01,町制施行,M01996,M01996
1253,2006-01-01,編入,M02011,M02011
1254,2006-01-01,編入,M02095,M02011
1255,2005-04-01,編入,M02012,M02012
1256,2005-04-01,編入,M02027,M02012
1257,2005-04-01,編入,M02066,M02012
1258,2006-02-01,編入,M02016,M02016
1259,2006-02-01,編入,M02114,M02016
1260,2008-01-15,編入,M02016,M02016
1261,2008-01-15,編入,M02113,M02016
1262,2008-01-15,編入,M02116,M02016
1263,2010-02-01,編入,M02016,M02016
1264,2010-02-01,編入,M02115,M02016
1265,2005-04-01,編入,M02020,M02020
1266,2005-04-01,編入,M02099,M02020
1267,2005-04-01,編入,M02100,M02020
1268,2005-04-01,編入,M02101,M02020
1269,2005-04-01,編入,M02102,M02020
1270,2005-04-01,編入,M02103,M02020
1271,2005-04-01,編入,M02104,M02020
1272,2011-04-01,編入,M02022,M02022
1273,2011-04-01,編入,M02091,M02022
1274,2011-04-01,編入,M02092,M02022
1275,2011-04-01,編入,M02093,M02022
1276,2005-04-01,編入,M02029,M02029
1277,2005-04-01,編入,M02067,M02029
1278,2005-04-01,編入,M02068,M02029
1279,2005-10-01,新設,M02030,M02030
1280,2005-10-01,新設,M02111,M02030
1281,2005-10-01,新設,M02112,M02030
1282,1970-09-01,市制施行,M02032,M02032
1283,1970-09-01,市制施行,M02033,M02033
1284,1970-12-01,市制施行,M02034,M02034
1285,1970-12-01,市制施行,M02035,M02035
1286,1970-12-01,市制施行,M02036,M02036
1287,1971-12-01,市制施行,M02037,M02037
1288,1972-08-01,市制施行,M02038,M02038
1289,1994-10-01,市制施行,M02039,M02039
1290,2003-08-20,市制施行,M02040,M02040
1291,2005-10-01,編入,M02040,M02040
1292,2005-10-01,編入,M02119,M02040
1293,2005-04-01,新設,M02078,M02041
1294,2005-04-01,新設,M02079,M02041
1295,2005-04-01,新設,M02080,M02041
1296,2005-04-01,新設,M02081,M02041
1297,2005-07-07,新設,M02054,M02042
1298,2005-07-07,新設,M02061,M02042
1299,2005-07-07,新設,M02062,M02042
1300,2009-10-01,編入,M02042,M02042
1301,2009-10-01,編入,M02060,M02042
1302,2006-03-20,新設,M02057,M02043
1303,2006-03-20,新設,M02058,M02043
1304,2006-04-01,市制施行,M02044,M02044
1305,2010-01-04,市制施行,M02045,M02045
1306,2010-03-22,新設,M02069,M02046
1307,2010-03-22,新設,M02070,M02046
1308,2010-03-22,新設,M02071,M02046
1309,2012-01-04,市制施行,M02047,M02047
1310,1971-04-01,町制施行,M02047,M02047
1311,1972-04-01,町制施行,M02056,M02056
1312,1990-04-01,町制施行,M02060,M02060
1313,1975-04-01,町制施行,M02073,M02073
1314,2006-04-01,編入,M02075,M02044
1315,2006-04-01,編入,M02044,M02044
1316,2010-01-04,名称変更,M02045,M02045
1317,1978-04-01,町制施行,M02099,M02099
1318,2003-10-01,区域変更,M02110,M02104
1319,2005-10-01,新設,M02105,M02105
1320,2005-10-01,新設,M02109,M02105
1321,2005-11-27,編入,M02107,M02107
1322,2005-11-27,編入,M02108,M02107
1323,2003-08-20,編入,M02040,M02040
1324,2003-08-20,編入,M02118,M02040
1325,1973-02-01,編入,M02120,M02120
1326,1973-02-01,編入,M02155,M02120
1327,2006-01-01,新設,M02120,M02120
1328,2006-01-01,新設,M02132,M02120
1329,2006-01-01,新設,M02150,M02120
1330,2006-01-01,新設,M02151,M02120
1331,2006-01-01,新設,M02152,M02120
1332,2006-01-01,新設,M02154,M02120
1333,2006-01-01,新設,M02157,M02120
1334,2006-01-01,新設,M02158,M02120
1335,2006-01-01,新設,M02159,M02120
1336,2006-01-01,新設,M02161,M02120
1337,2005-02-07,編入,M02121,M02121
1338,2005-02-07,編入,M02146,M02121
1339,2005-11-01,新設,M02122,M02122
1340,2005-11-01,新設,M02172,M02122
1341,2005-11-01,新設,M02173,M02122
1342,2005-11-01,新設,M02178,M02122
1343,2005-01-01,新設,M02123,M02123
1344,2005-01-01,新設,M02160,M02123
1345,2005-01-01,新設,M02163,M02123
1346,2005-01-01,新設,M02164,M02123
1347,2005-01-01,新設,M02165,M02123
1348,2004-12-06,新設,M02124,M02124
1349,2004-12-06,新設,M02136,M02124
1350,2004-12-06,新設,M02137,M02124
1351,2004-11-01,新設,M02125,M02135
1352,2004-11-01,新設,M02183,M02135
1353,2004-11-01,新設,M02184,M02135
1354,2004-11-01,新設,M02185,M02135
1355,2004-11-01,新設,M02186,M02135
1356,2004-11-01,新設,M02187,M02135
1357,2005-01-11,新設,M02129,M02129
1358,2005-01-11,新設,M02149,M02129
1359,2005-11-01,新設,M02131,M02131
1360,2005-11-01,新設,M02199,M02131
1361,1970-08-01,市制施行,M02132,M02132
1362,2003-12-01,新設,M02140,M02133
1363,2003-12-01,新設,M02141,M02133
1364,2003-12-01,新設,M02142,M02133
1365,2003-12-01,新設,M02144,M02133
1366,2004-10-01,新設,M02188,M02134
1367,2004-10-01,新設,M02189,M02134
1368,2004-10-01,新設,M02190,M02134
1369,2004-10-01,新設,M02191,M02134
1370,2004-10-01,新設,M02192,M02134
1371,1989-05-01,町制施行,M02139,M02139
1372,1977-01-15,町制施行,M02154,M02154
1373,1986-04-01,町制施行,M02163,M02163
1374,2006-01-01,新設,M02166,M02166
1375,2006-01-01,新設,M02169,M02166
1376,2006-01-10,新設,M02168,M02168
1377,2006-01-10,新設,M02170,M02168
1378,2005-10-01,新設,M02174,M02182
1379,2005-10-01,新設,M02175,M02182
